"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","task","correct","switch","rule","stimnum","prob_switch","correct_key","tasknum","practice","practice_accuracy","number_practice_combines","response","BDMquizgrade","task_displayed","slider_start","responses","question_order","TOT","overall","performance_by_block","points_list","value_list","offer_list","exp_version"
"","html-keyboard-response","263","746423","0.0-2.0-14.0-2.0-4.0","null","<p style=""color: black"">6</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","264","746728","0.0-2.0-14.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","265","747447","0.0-2.0-14.0-2.0-6.0","714.815000013914","<p style=""color: blue"" >4</p>","72","n-switch","true","true","2","3","0.9","72","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","266","748241","0.0-2.0-14.0-2.0-7.0","null","<p style=""color: black"">4</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","267","748553","0.0-2.0-14.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","268","749283","0.0-2.0-14.0-2.0-9.0","725.9349999949336","<p style=""color: green"" >7</p>","70","n-switch","true","true","1","5","0.9","70","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","269","750060","0.0-2.0-14.0-2.0-10.0","null","<p style=""color: black"">7</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","270","750363","0.0-2.0-14.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","271","751510","0.0-2.0-14.0-2.0-12.0","1142.7550000080373","<p style=""color: blue"" >3</p>","72","n-switch","false","true","2","2","0.9","75","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","272","751868","0.0-2.0-14.0-2.0-13.0","null","<p style=""color: black"">3</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","273","752173","0.0-2.0-14.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","274","753476","0.0-2.0-14.0-2.0-15.0","1299.9950000084937","<p style=""color: green"" >7</p>","70","n-switch","true","true","1","5","0.9","70","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","275","753678","0.0-2.0-14.0-2.0-16.0","null","<p style=""color: black"">7</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","276","754006","0.0-2.0-14.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","277","754742","0.0-2.0-14.0-2.0-18.0","731.789999990724","<p style=""color: blue"" >1</p>","75","n-switch","true","true","2","0","0.9","75","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","278","755518","0.0-2.0-14.0-2.0-19.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","279","755822","0.0-2.0-14.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","280","756444","0.0-2.0-14.0-2.0-21.0","618.9749999903142","<p style=""color: green"" >8</p>","70","n-switch","true","true","1","6","0.9","70","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","281","757339","0.0-2.0-14.0-2.0-22.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","282","757646","0.0-2.0-14.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","283","759158","0.0-2.0-14.0-2.0-24.0","null","<p style=""color: blue"" >6</p>","null","n-switch","false","true","2","4","0.9","72","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","284","759166","0.0-2.0-14.0-2.0-25.0","null","<p style=""color: black"">6</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","285","759471","0.0-2.0-14.0-2.0-26.0","148.82499998202547"," ","72","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","286","759573","0.0-2.0-14.0-2.0-27.0","98.46999999717809","<p style=""color: green"" >9</p>","72","n-switch","false","true","1","7","0.9","70","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","287","760990","0.0-2.0-14.0-2.0-28.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","288","761304","0.0-2.0-14.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","289","762830","0.0-2.0-14.0-2.0-30.0","null","<p style=""color: blue"" >3</p>","null","n-switch","false","true","2","2","0.9","75","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","290","762838","0.0-2.0-14.0-2.0-31.0","null","<p style=""color: black"">3</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","291","763156","0.0-2.0-14.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","292","764120","0.0-2.0-14.0-2.0-33.0","960.5699999956414","<p style=""color: blue"" >3</p>","75","n-switch","true","false","2","2","0.9","75","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","293","764667","0.0-2.0-14.0-2.0-34.0","null","<p style=""color: black"">3</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","294","764973","0.0-2.0-14.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","295","765829","0.0-2.0-14.0-2.0-36.0","849.6200000226963","<p style=""color: green"" >1</p>","83","n-switch","true","true","1","0","0.9","83","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","296","766488","0.0-2.0-14.0-2.0-37.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","297","766794","0.0-2.0-14.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","298","767743","0.0-2.0-14.0-2.0-39.0","945.1300000073388","<p style=""color: blue"" >2</p>","72","n-switch","true","true","2","1","0.9","72","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","299","768301","0.0-2.0-14.0-2.0-40.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","300","768608","0.0-2.0-14.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","301","769976","0.0-2.0-14.0-2.0-42.0","1362.4799999815878","<p style=""color: green"" >7</p>","70","n-switch","true","true","1","5","0.9","70","3","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","302","770126","0.0-2.0-14.0-2.0-43.0","null","<p style=""color: black"">7</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","303","770444","0.0-2.0-14.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","304","771284","0.0-2.0-14.0-3.0","837.3700000229292","<p>You were not accurate enough. You earned 0 points.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","305","777042","0.0-2.0-16.0-0.0","5753.395000007004","<img src=""./static/img/fractal4.png"" width=""250"" height=""250""","","BDM","","","","","","","4","","","","76","","3","82.77096986373984","","","","","","","","",""
"","html-keyboard-response","306","779790","0.0-2.0-17.0-0.0","2745.664999994915","<p style='font-size':25px> You want <strong> 4.04 </strong> points. </p> <p> The computer offers <strong>3.84</strong> points. </p><p> You will do the following task instead to earn 1 point. </p> <img src=""./static/img/fractal4.png"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","307","779906","0.0-2.0-19.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","308","781496","0.0-2.0-19.0-1.0-0.0","1587.1299999998882","<p>In this task, you will need to follow different rules depending on the color of the numbers on screen.</p><p style=""color: green"">If the number is green, you will need to respond to its parity (even or odd?).</p><p style=""color: blue"">If the number is blue, you will need to respond to its magnitude (less than or greater than 5?).</p><p> As a reminder, the response keys are: </p><p><strong> S   F   H   K </strong></p><p>[Press the space bar to continue.]</p>","32","instructions","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","309","782720","0.0-2.0-19.0-2.0-0.0","1220.580000022892","<p style=""color: green"" >4</p>","83","n-switch","true","true","1","3","0.1","83","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","310","783013","0.0-2.0-19.0-2.0-1.0","null","<p style=""color: black"">4</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","311","783328","0.0-2.0-19.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","312","784840","0.0-2.0-19.0-2.0-3.0","null","<p style=""color: green"" >8</p>","null","n-switch","false","false","1","6","0.1","70","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","313","784845","0.0-2.0-19.0-2.0-4.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","314","785159","0.0-2.0-19.0-2.0-5.0","89.71999998902902"," ","70","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","315","786183","0.0-2.0-19.0-2.0-6.0","1019.0300000249408","<p style=""color: green"" >2</p>","83","n-switch","true","false","1","1","0.1","83","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","316","786668","0.0-2.0-19.0-2.0-7.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","317","786971","0.0-2.0-19.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","318","787460","0.0-2.0-19.0-2.0-9.0","484.88499998347834","<p style=""color: green"" >9</p>","70","n-switch","true","false","1","7","0.1","70","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","319","788493","0.0-2.0-19.0-2.0-10.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","320","788798","0.0-2.0-19.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","321","789728","0.0-2.0-19.0-2.0-12.0","925.8850000042003","<p style=""color: blue"" >3</p>","75","n-switch","true","true","2","2","0.1","75","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","322","790311","0.0-2.0-19.0-2.0-13.0","null","<p style=""color: black"">3</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","323","790627","0.0-2.0-19.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","324","791429","0.0-2.0-19.0-2.0-15.0","798.8449999829754","<p style=""color: blue"" >6</p>","72","n-switch","true","false","2","4","0.1","72","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","325","792135","0.0-2.0-19.0-2.0-16.0","null","<p style=""color: black"">6</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","326","792445","0.0-2.0-19.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","327","793538","0.0-2.0-19.0-2.0-18.0","1089.6000000066124","<p style=""color: blue"" >1</p>","75","n-switch","true","false","2","0","0.1","75","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","328","793951","0.0-2.0-19.0-2.0-19.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","329","794254","0.0-2.0-19.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","330","794849","0.0-2.0-19.0-2.0-21.0","592.2500000160653","<p style=""color: blue"" >2</p>","72","n-switch","true","false","2","1","0.1","72","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","331","795773","0.0-2.0-19.0-2.0-22.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","332","796091","0.0-2.0-19.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","333","796924","0.0-2.0-19.0-2.0-24.0","827.2449999931268","<p style=""color: green"" >2</p>","83","n-switch","true","true","1","1","0.1","83","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","334","797612","0.0-2.0-19.0-2.0-25.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","335","797917","0.0-2.0-19.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","336","798720","0.0-2.0-19.0-2.0-27.0","800.2750000159722","<p style=""color: green"" >9</p>","70","n-switch","true","false","1","7","0.1","70","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","337","799445","0.0-2.0-19.0-2.0-28.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","338","799754","0.0-2.0-19.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","339","800281","0.0-2.0-19.0-2.0-30.0","522.7300000260584","<p style=""color: green"" >9</p>","70","n-switch","true","false","1","7","0.1","70","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","340","801262","0.0-2.0-19.0-2.0-31.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","341","801565","0.0-2.0-19.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","342","802128","0.0-2.0-19.0-2.0-33.0","556.6949999774806","<p style=""color: green"" >4</p>","83","n-switch","true","false","1","3","0.1","83","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","343","803078","0.0-2.0-19.0-2.0-34.0","null","<p style=""color: black"">4</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","344","803385","0.0-2.0-19.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","345","803949","0.0-2.0-19.0-2.0-36.0","559.7399999969639","<p style=""color: green"" >4</p>","83","n-switch","true","false","1","3","0.1","83","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","346","804893","0.0-2.0-19.0-2.0-37.0","null","<p style=""color: black"">4</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","347","805204","0.0-2.0-19.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","348","806353","0.0-2.0-19.0-2.0-39.0","1144.7249999910127","<p style=""color: blue"" >1</p>","75","n-switch","true","true","2","0","0.1","75","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","349","806721","0.0-2.0-19.0-2.0-40.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","350","807037","0.0-2.0-19.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","351","807649","0.0-2.0-19.0-2.0-42.0","609.3899999978021","<p style=""color: blue"" >4</p>","72","n-switch","true","false","2","3","0.1","72","4","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","352","808541","0.0-2.0-19.0-2.0-43.0","null","<p style=""color: black"">4</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","353","808846","0.0-2.0-19.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","354","809650","0.0-2.0-19.0-3.0","801.4050000056159","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","355","817214","0.0-2.0-20.0-0.0","7559.724999999162","<img src=""./static/img/fractal4.png"" width=""250"" height=""250""","","BDM","","","","","","","5","","","","68","","3","61.295305594165825","","","","","","","","",""
"","html-keyboard-response","356","819446","0.0-2.0-21.0-0.0","2229.4700000202283","<p style='font-size':25px> You want <strong> 3.72 </strong> points. </p> <p> The computer offers <strong>1.40</strong> points. </p><p> You will do the following task instead to earn 1 point. </p> <img src=""./static/img/fractal4.png"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","357","819554","0.0-2.0-23.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","358","829661","0.0-2.0-23.0-1.0-0.0","10103.4749999817","<p>In this task, you will need to follow different rules depending on the color of the numbers on screen.</p><p style=""color: green"">If the number is green, you will need to respond to its parity (even or odd?).</p><p style=""color: blue"">If the number is blue, you will need to respond to its magnitude (less than or greater than 5?).</p><p> As a reminder, the response keys are: </p><p><strong> S   F   H   K </strong></p><p>[Press the space bar to continue.]</p>","32","instructions","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","359","830830","0.0-2.0-23.0-2.0-0.0","1165.4550000093877","<p style=""color: green"" >6</p>","70","n-switch","true","false","1","4","0.1","70","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","360","831168","0.0-2.0-23.0-2.0-1.0","null","<p style=""color: black"">6</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","361","831486","0.0-2.0-23.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","362","832563","0.0-2.0-23.0-2.0-3.0","1073.1549999909475","<p style=""color: green"" >2</p>","83","n-switch","true","false","1","1","0.1","83","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","363","833004","0.0-2.0-23.0-2.0-4.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","364","833323","0.0-2.0-23.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","365","833890","0.0-2.0-23.0-2.0-6.0","563.6900000099558","<p style=""color: green"" >8</p>","70","n-switch","true","false","1","6","0.1","70","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","366","834830","0.0-2.0-23.0-2.0-7.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","367","835141","0.0-2.0-23.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","368","836277","0.0-2.0-23.0-2.0-9.0","1131.9749999966007","<p style=""color: green"" >6</p>","70","n-switch","true","false","1","4","0.1","70","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","369","836647","0.0-2.0-23.0-2.0-10.0","null","<p style=""color: black"">6</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","370","836951","0.0-2.0-23.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","371","837561","0.0-2.0-23.0-2.0-12.0","606.7750000220258","<p style=""color: green"" >8</p>","70","n-switch","true","false","1","6","0.1","70","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","372","838483","0.0-2.0-23.0-2.0-13.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","373","838789","0.0-2.0-23.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","374","839559","0.0-2.0-23.0-2.0-15.0","766.6749999916647","<p style=""color: green"" >6</p>","70","n-switch","true","false","1","4","0.1","70","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","375","840310","0.0-2.0-23.0-2.0-16.0","null","<p style=""color: black"">6</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","376","840630","0.0-2.0-23.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","377","841090","0.0-2.0-23.0-2.0-18.0","456.3100000086706","<p style=""color: green"" >3</p>","70","n-switch","false","false","1","2","0.1","83","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","378","842154","0.0-2.0-23.0-2.0-19.0","null","<p style=""color: black"">3</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","379","842467","0.0-2.0-23.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","380","843214","0.0-2.0-23.0-2.0-21.0","743.670000025304","<p style=""color: green"" >4</p>","83","n-switch","true","false","1","3","0.1","83","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","381","843972","0.0-2.0-23.0-2.0-22.0","null","<p style=""color: black"">4</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","382","844279","0.0-2.0-23.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","383","844866","0.0-2.0-23.0-2.0-24.0","583.3400000119582","<p style=""color: green"" >1</p>","83","n-switch","true","false","1","0","0.1","83","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","384","845788","0.0-2.0-23.0-2.0-25.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","385","846106","0.0-2.0-23.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","386","846762","0.0-2.0-23.0-2.0-27.0","652.6249999878928","<p style=""color: green"" >9</p>","70","n-switch","true","false","1","7","0.1","70","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","387","847615","0.0-2.0-23.0-2.0-28.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","388","847919","0.0-2.0-23.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","389","848434","0.0-2.0-23.0-2.0-30.0","506.8100000207778","<p style=""color: green"" >8</p>","70","n-switch","true","false","1","6","0.1","70","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","390","849441","0.0-2.0-23.0-2.0-31.0","null","<p style=""color: black"">8</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","391","849743","0.0-2.0-23.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","392","851106","0.0-2.0-23.0-2.0-33.0","1358.9649999921676","<p style=""color: blue"" >9</p>","75","n-switch","true","true","2","7","0.1","75","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","393","851255","0.0-2.0-23.0-2.0-34.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","394","851570","0.0-2.0-23.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","395","852091","0.0-2.0-23.0-2.0-36.0","516.9049999967683","<p style=""color: blue"" >9</p>","75","n-switch","true","false","2","7","0.1","75","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","396","853077","0.0-2.0-23.0-2.0-37.0","null","<p style=""color: black"">9</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","397","853384","0.0-2.0-23.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","398","854170","0.0-2.0-23.0-2.0-39.0","782.8000000154134","<p style=""color: blue"" >1</p>","75","n-switch","true","false","2","0","0.1","75","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","399","854892","0.0-2.0-23.0-2.0-40.0","null","<p style=""color: black"">1</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","400","855195","0.0-2.0-23.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","401","855796","0.0-2.0-23.0-2.0-42.0","597.4899999855552","<p style=""color: blue"" >2</p>","72","n-switch","true","false","2","1","0.1","72","5","false","","","","","","","","","","","","","","",""
"","html-keyboard-response","402","856710","0.0-2.0-23.0-2.0-43.0","null","<p style=""color: black"">2</p>","null","feedback","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","403","857022","0.0-2.0-23.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","404","857715","0.0-2.0-23.0-3.0","688.6850000009872","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","405","861230","0.0-4.0-0.0","3513.0150000040885","<p>This experiment is almost over. Please press <strong>M</strong> if you'd like to read more about the process we used to determine the points you earned and why asking for your true fair wage is the best strategy.</p><p>Otherwise, you will now move on to some survey questions.</p><p>[Press the space bar to continue.]</p>","77","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","406","878381","0.0-5.0-0.0-0.0","17147.739999985788","<p>Why is the best strategy to ask for <strong> what you truly believe is a fair wage for you</strong>?</p><p>Because the payment process of this experiment has one special rule.</p><p>Its an unusual rule, but its implications are simple.</p><p>There is no way of gaming the process.</p><p>The <strong> best </strong> thing you can do in every trial is <strong> ask yourself how many points you want to be paid if you achieve at least 80% accuracy that round, and then ask for that amount.</strong></p><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","407","922661","0.0-5.0-1.0-0.0","44277.765000006184","<p>What is the rule? Once you tell us what you think is a fair wage for you, the computer will present you with a <strong> random counter-offer. </strong></p><p>If you ask for fewer points than the computer offers you, then you will complete the task and be given the points the computer offered.</p><p>For example, say you ask for 3 points and the computer offers 4, then if you complete the task with at least 80% accuracy, you will be given 4 points.</p><p>If you ask for more points than the computer offers you, then you will do a different task on that round. The alternate task is worth <strong> 1 point. </strong></p><p>For example, if you ask for 5 points and the computer offers 4 points, then you will do something else and be given 1 point.</p><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","408","944480","0.0-5.0-2.0-0.0","21817.05499999225","<p>Why is it in your best interest to ask for a truly fair wage?</p><p>You might think your best strategy is to always ask for a lot of points. This is <strong>not the case.</strong></p><p>The points you earn are determined by the computer's random offer, and <strong> not </strong> just what you ask for.</p><p>Thus, if you ask for more than your truly fair wage, you will not affect your final point payment. Instead, you might lose the opportunity to do that task and earn more than 1 point.</p><p>This happens if the computer's random number lies between your true fair wage and the value you reported.</p><p>It follows that by asking for a fair wage for you, you will earn that amount or more if the computer offers to pay as much as your fair wage.</p><p>What happens if you ask for less than a truly fair wage? Then you will earn fewer points than you believe you deserve!</p><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","409","946717","0.0-5.0-3.0-0.0","2234.8499999789055","<p>We hope this explanation has cleared things up.</p><p>Press the space bar to continue.</p>","32","","","","","","","","","","","","","","","","","","","","","","","",""
