"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","detect","correct_key","task","tasknum","nback","n","practice","practice_accuracy","response","slider_start","stimnum","TOT","overall","performance_by_block"
"1104.4249997939914","<p>In this task, you will need to press H every time you see the same letter you saw 3 trial(s) ago.</p> <p>If the image on screen was not the one you saw 3 trials ago, do not press anything.</p><p>If you see a T, ignore the other rules and just press K as fast as you can.</p><p>Pay attention! If you are not 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","html-keyboard-response","287","1576324","0.0-2.0-46.0-1.0-0.0","","","","","","","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","288","1578078","0.0-2.0-46.0-2.0-0.0","","false","90","n-back","11","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","289","1579833","0.0-2.0-46.0-2.0-0.1","","false","90","n-back","11","false","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","290","1581590","0.0-2.0-46.0-2.0-0.2","","false","90","n-back","11","true","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","291","1583346","0.0-2.0-46.0-2.0-0.3","","false","90","n-back","11","false","","","","","","","","",""
"541.630000108853","<p>T</p>","75","html-keyboard-response","292","1585100","0.0-2.0-46.0-2.0-0.4","","true","75","n-back","11","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","293","1586857","0.0-2.0-46.0-2.0-0.5","","false","90","n-back","11","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","294","1588612","0.0-2.0-46.0-2.0-0.6","","false","90","n-back","11","false","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","295","1590365","0.0-2.0-46.0-2.0-0.7","","false","90","n-back","11","false","","","","","","","","",""
"764.3249998800457","<p>X</p>","72","html-keyboard-response","296","1592117","0.0-2.0-46.0-2.0-0.8","","false","72","n-back","11","true","","","","","","","","",""
"492.30000004172325","<p>X</p>","72","html-keyboard-response","297","1593869","0.0-2.0-46.0-2.0-0.9","","false","90","n-back","11","true","","","","","","","","",""
"420.9600000176579","<p>R</p>","72","html-keyboard-response","298","1595622","0.0-2.0-46.0-2.0-0.10","","false","72","n-back","11","true","","","","","","","","",""
"747.8600000031292","<p>T</p>","75","html-keyboard-response","299","1597375","0.0-2.0-46.0-2.0-0.11","","true","75","n-back","11","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","300","1599132","0.0-2.0-46.0-2.0-0.12","","false","90","n-back","11","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","301","1600884","0.0-2.0-46.0-2.0-0.13","","false","90","n-back","11","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","302","1602638","0.0-2.0-46.0-2.0-0.14","","false","90","n-back","11","false","","","","","","","","",""
"2359.7899999003857","<p style='font-size:25px'>Your accuracy was <strong>92.00%</strong>.</p><p style='font-size:25px'>Great job! You earned 3.36 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","html-keyboard-response","303","1604999","0.0-2.0-46.0-3.0","","","","","","","","","","","","","","",""
"60150.19000018947","<p>Thank you for your participation! This experiment is now over. Please submit it and we will bonus you within 48 hours.</p><p>Press space bar to close this experiment.</p>","32","html-keyboard-response","304","1665150","0.0-3.0-0.0","","","","","","","","","","","","","1604999","91.46666666666667","93.00,100.00,100.00,97.22,86.00,92.00,100.00,82.00,97.00,87.00,87.00,97.00,77.00,85.00,92.00"
